终端MAC地址,终端类型,时间,终端行为,轨迹详细信息,终端IP地址,关联SSID,关联频段,关联信道,信号强度,VLAN,日志原文
42-BF-D6-BD-B0-93,无线,Fri Nov 07 19:38:10 CST 2025,漫游,终端从AP 前湖北-前湖大厦-277 ( 无线/前湖北/前湖大厦) 漫游到AP 前湖北-前湖大厦-215 (无线/前湖北/前湖大厦),10.202.59.130,NCUWLAN,2.4G,6,-61 dBm,,"【elog】{""sta_mac"":""42bf.d6bd.b093"",""sta_ip"":""10.202.59.130"",""sta_ipv6"":""240c:c901:2:74ed:2922:be74:ed92:ee10"",""ap_mac"":""5416.51ab.d2db"",""event"":""update"",""timestamp"":""2025-11-07 19:38:10"",""ssid"":""NCUWLAN"",""rssi"":-61,""radio_id"":1,""channel"":6,""radio_type"":""802.11b"",""ap_ip"":""10.161.64.116"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""QHXQ-QHDS-215""}"
42-C4-D5-F1-B8-23,无线,Fri Nov 07 19:35:49 CST 2025,上线 (关联成功),终端在AP 前湖北-图书馆A0501-C1 (无线/前湖北/图书馆) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:35:49.452 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42c4-d5f1-b823 went online from BSS 4073-4d56-7090 vlan 992 with SSID NCUWLAN on AP QHB-TSGA0501-C1 Radio ID 1. State changed to Run.
42-C4-D5-F1-B8-23,无线,Fri Nov 07 19:33:02 CST 2025,上线 (关联成功),终端在AP 前湖北-图书馆A0501-C1 (无线/前湖北/图书馆) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:33:02.905 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42c4-d5f1-b823 went online from BSS 4073-4d56-7090 vlan 992 with SSID NCUWLAN on AP QHB-TSGA0501-C1 Radio ID 1. State changed to Run.
42-C4-D5-F1-B8-23,无线,Fri Nov 07 19:33:02 CST 2025,下线,终端在AP 前湖北-图书馆A0501-C1 (无线/前湖北/图书馆) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:33:02.485 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 42c4-d5f1-b823 went offline from BSS 4073-4d56-7090 with SSID NCUWLAN on AP QHB-TSGA0501-C1 Radio ID 1. State changed to Unauth. Reason:AP triggered (reconnection upon weak client signal triggered client logoff).
42-C4-D5-F1-B8-23,无线,Fri Nov 07 19:27:19 CST 2025,漫游,终端从AP 前湖北-图书馆A0501-C1 ( 无线/前湖北/图书馆) 漫游到AP 前湖北-图书馆A0501-C1 (无线/前湖北/图书馆),,,5G,,,,【syslog】<182>Nov  7 19:27:19.125 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 42c4-d5f1-b823 roamed from BSSID 4073-4d56-7090 on AP QHB-TSGA0501-C1 Radio ID 1 of AC IP 127.0.0.1 to BSSID 4073-4d56-7090 on AP QHB-TSGA0501-C1 Radio ID 1 of AC IP 127.0.0.1 successfully.
42-C4-D5-F1-B8-23,无线,Fri Nov 07 19:27:19 CST 2025,上线 (关联成功),终端在AP 前湖北-图书馆A0501-C1 (无线/前湖北/图书馆) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:27:19.123 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42c4-d5f1-b823 went online from BSS 4073-4d56-7090 vlan 992 with SSID NCUWLAN on AP QHB-TSGA0501-C1 Radio ID 1. State changed to Run.
42-C5-1D-CE-25-F1,无线,Fri Nov 07 19:03:29 CST 2025,下线,终端在AP 前湖北-外经楼-jys2 (无线/前湖北/外经楼) 下线,,,2.4G,,,,【syslog】<181>Nov  7 19:03:29 2025 ncu-wlan-master stm[2017]: <501114> <NOTI> <ncu-wlan-master 10.1.0.13>  Deauth from sta: 42:c5:1d:ce:25:f1: AP 222.204.32.57-24:de:c6:89:55:26-qh-wjl-jys2 Reason 255
42-C5-1D-CE-25-F1,无线,Fri Nov 07 19:03:29 CST 2025,下线,终端在AP 前湖北-外经楼-jys2 (无线/前湖北/外经楼) 下线,,,2.4G,,,,【syslog】<181>Nov  7 19:03:29 2025 ncu-wlan-master stm[2017]: <501114> <NOTI> <ncu-wlan-master 10.1.0.13>  Deauth from sta: 42:c5:1d:ce:25:f1: AP 222.204.32.57-24:de:c6:89:55:26-qh-wjl-jys2 Reason 255
42-C8-91-73-E0-50,无线,Fri Nov 07 19:26:15 CST 2025,漫游,终端从AP 青山湖北-附属学校-42 ( 无线/青山湖北/附属学校) 漫游到AP 青山湖北-附属学校-41 (无线/青山湖北/附属学校),10.210.49.197,NCUWLAN,5G,165,-77 dBm,,"【elog】{""sta_mac"":""42c8.9173.e050"",""sta_ip"":""10.210.49.197"",""sta_ipv6"":""240c:c901:2:9895:f99f:8a6e:b366:2918"",""ap_mac"":""300d.9e17.b8ea"",""event"":""update"",""timestamp"":""2025-11-07 19:26:15"",""ssid"":""NCUWLAN"",""rssi"":-77,""radio_id"":2,""channel"":165,""radio_type"":""802.11a"",""ap_ip"":""10.76.2.96"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""QSHBQ-FSXX-41""}"
42-C8-91-73-E0-50,无线,Fri Nov 07 19:25:48 CST 2025,上线 (获取IP地址成功),终端在AP 青山湖北-附属学校-42 (无线/青山湖北/附属学校) 获取IP地址成功,10.210.49.197,NCUWLAN,5G,153,-76 dBm,,"【elog】{""sta_mac"":""42c8.9173.e050"",""sta_ip"":""10.210.49.197"",""sta_ipv6"":""::"",""ap_mac"":""300d.9e17.b89e"",""event"":""online"",""timestamp"":""2025-11-07 19:25:48"",""ssid"":""NCUWLAN"",""rssi"":-76,""radio_id"":2,""channel"":153,""radio_type"":""802.11a"",""ap_ip"":""10.76.1.152"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""QSHBQ-FSXX-42""}"
42-C8-DB-2B-62-D9,无线,Fri Nov 07 19:18:42 CST 2025,下线,终端在AP 前湖北-25栋-一站式学生服务中心-D-3 (无线/前湖北/一站式学生服务中心) 下线,10.202.86.170,NCUWLAN,5G,36,-73 dBm,,"【elog】{""sta_mac"":""42c8.db2b.62d9"",""sta_ip"":""10.202.86.170"",""sta_ipv6"":""240c:c901:2:d5c5:50ca:13a8:f511:449e"",""ap_mac"":""1082.3d4a.f67f"",""event"":""offline"",""timestamp"":""2025-11-07 19:18:42"",""ssid"":""NCUWLAN"",""rssi"":-73,""radio_id"":3,""channel"":36,""radio_type"":""802.11a"",""ap_ip"":""222.204.8.69"",""ap_nasid"":"""",""ap_location"":""25栋一站式学生服务中心"",""ap_name"":""QHB-25D-YZSXSFWZX-D-3""}"
42-CD-3F-15-90-B0,无线,Fri Nov 07 19:49:13 CST 2025,上线 (关联成功),终端在AP 前湖南-第一教学大楼-115-G4 (无线/前湖南/第一教学大楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:49:13.367 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42cd-3f15-90b0 went online from BSS bc31-e281-7921 vlan 982 with SSID NCUWLAN on AP QHN-DYJXDL-115-G4 Radio ID 1. State changed to Run.
42-CE-4D-6A-F8-98,无线,Fri Nov 07 19:35:57 CST 2025,漫游,终端从AP 前湖北-图书馆-A0309-C2 ( 无线/前湖北/图书馆) 漫游到AP 前湖北-图书馆-A0309-C1 (无线/前湖北/图书馆),,,5G,,,,【syslog】<182>Nov  7 19:35:57.512 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 42ce-4d6a-f898 roamed from BSSID 4073-4d56-6a10 on AP QHB-TSG-A0309-C2 Radio ID 2 of AC IP 127.0.0.1 to BSSID 4073-4d56-6b50 on AP QHB-TSG-A0309-C1 Radio ID 1 of AC IP 127.0.0.1 successfully.
42-CE-4D-6A-F8-98,无线,Fri Nov 07 19:35:15 CST 2025,下线,终端在AP 前湖北-图书馆-A0309-C1 (无线/前湖北/图书馆) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:35:15.085 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 42ce-4d6a-f898 went offline from BSS 4073-4d56-6b60 with SSID NCUWLAN on AP QHB-TSG-A0309-C1 Radio ID 2. State changed to Unauth. Reason:AP triggered (reconnection upon weak client signal triggered client logoff).
42-CE-4D-6A-F8-98,无线,Fri Nov 07 19:00:36 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-图书馆-A0309-C2 (无线/前湖北/图书馆) 获取IP地址成功,10.202.37.190,NCUWLAN,5G,52,,,"【syslog】<182>Nov  7 19:00:36.336 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 42ce-4d6a-f898, IP: 10.202.37.190, -NA-, -NA-, -NA-, Username: -NA-, AP name: QHB-TSG-A0309-C2, Radio ID: 1, Channel number: 52, SSID: NCUWLAN, BSSID: 4073-4d56-6a00."
42-CE-4D-6A-F8-98,无线,Fri Nov 07 19:00:36 CST 2025,漫游,终端从AP 前湖北-图书馆-A0309-C1 ( 无线/前湖北/图书馆) 漫游到AP 前湖北-图书馆-A0309-C2 (无线/前湖北/图书馆),,,5G,,,,【syslog】<182>Nov  7 19:00:36.333 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 42ce-4d6a-f898 roamed from BSSID 4073-4d56-6b60 on AP QHB-TSG-A0309-C1 Radio ID 2 of AC IP 127.0.0.1 to BSSID 4073-4d56-6a00 on AP QHB-TSG-A0309-C2 Radio ID 1 of AC IP 127.0.0.1 successfully.
42-D4-61-99-AF-0A,无线,Fri Nov 07 19:14:22 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-慧源楼-507B-1 (无线/前湖北/慧源楼) 获取IP地址成功,10.202.170.251,NCUWLAN,5G,36,,,"【syslog】<182>Nov  7 19:14:22.744 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 42d4-6199-af0a, IP: 10.202.170.251, -NA-, -NA-, -NA-, Username: -NA-, AP name: QHB-HYL-507B-1, Radio ID: 1, Channel number: 36, SSID: NCUWLAN, BSSID: 10b6-5e92-9470."
42-D4-61-99-AF-0A,无线,Fri Nov 07 19:14:22 CST 2025,上线 (关联成功),终端在AP 前湖北-慧源楼-507B-1 (无线/前湖北/慧源楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:14:22.738 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42d4-6199-af0a went online from BSS 10b6-5e92-9470 vlan 992 with SSID NCUWLAN on AP QHB-HYL-507B-1 Radio ID 1. State changed to Run.
42-D4-61-99-AF-0A,无线,Fri Nov 07 19:13:52 CST 2025,漫游,终端从AP 前湖北-慧源楼-507B-1 ( 无线/前湖北/慧源楼) 漫游到AP 前湖北-慧源楼-107-C1 (无线/前湖北/慧源楼),,,5G,,,,【syslog】<182>Nov  7 19:13:52.241 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 42d4-6199-af0a roamed from BSSID 10b6-5e92-9470 on AP QHB-HYL-507B-1 Radio ID 1 of AC IP 127.0.0.1 to BSSID 4073-4d56-78a0 on AP QHB-HYL-107-C1 Radio ID 1 of AC IP 127.0.0.1 successfully.
42-D4-61-99-AF-0A,无线,Fri Nov 07 19:11:30 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-慧源楼-507B-1 (无线/前湖北/慧源楼) 获取IP地址成功,10.202.170.251,NCUWLAN,5G,36,,,"【syslog】<182>Nov  7 19:11:30.848 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 42d4-6199-af0a, IP: 10.202.170.251, -NA-, -NA-, -NA-, Username: -NA-, AP name: QHB-HYL-507B-1, Radio ID: 1, Channel number: 36, SSID: NCUWLAN, BSSID: 10b6-5e92-9470."
42-D4-61-99-AF-0A,无线,Fri Nov 07 19:11:27 CST 2025,下线,终端在AP 前湖北-慧源楼-2FBMDTK-1 (无线/前湖北/慧源楼) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:11:27.196 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 42d4-6199-af0a went offline from BSS 10b6-5e92-4660 with SSID NCUWLAN on AP QHB-HYL-2FBMDTK-1 Radio ID 1. State changed to Unauth. Reason: Client sends disassociation frame to go offline in run state: reason code=3.
42-D4-61-99-AF-0A,无线,Fri Nov 07 19:10:42 CST 2025,上线 (关联成功),终端在AP 前湖北-慧源楼-2FBMDTK-1 (无线/前湖北/慧源楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:10:42.430 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42d4-6199-af0a went online from BSS 10b6-5e92-4660 vlan 992 with SSID NCUWLAN on AP QHB-HYL-2FBMDTK-1 Radio ID 1. State changed to Run.
42-D6-D3-B6-1B-1F,无线,Fri Nov 07 19:38:56 CST 2025,下线,终端在AP 前湖北-慧源楼-245-1 (无线/前湖北/慧源楼) 下线,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:38:56.372 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 42d6-d3b6-1b1f went offline from BSS 10b6-5e7e-ad58 with SSID NCUWLAN on AP QHB-HYL-245-1 Radio ID 2. State changed to Unauth. Reason:AP triggered (fast keepalive failed).
42-D6-D3-B6-1B-1F,无线,Fri Nov 07 19:31:24 CST 2025,上线 (关联成功),终端在AP 前湖北-慧源楼-245-1 (无线/前湖北/慧源楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:31:24.074 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42d6-d3b6-1b1f went online from BSS 10b6-5e7e-ad58 vlan 992 with SSID NCUWLAN on AP QHB-HYL-245-1 Radio ID 2. State changed to Run.
42-D8-DA-05-E9-E1,无线,Fri Nov 07 19:19:13 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-基础教学楼-2002 (无线/东湖南/基础教学楼) 获取IP地址成功,10.208.253.142,NCUWLAN,5G,36,-63 dBm,,"【elog】{""sta_mac"":""42d8.da05.e9e1"",""sta_ip"":""10.208.253.142"",""sta_ipv6"":""240c:c901:2:abee:cb7c:b021:f009:6241"",""ap_mac"":""c0b8.e60f.2849"",""event"":""online"",""timestamp"":""2025-11-07 19:19:13"",""ssid"":""NCUWLAN"",""rssi"":-63,""radio_id"":3,""channel"":36,""radio_type"":""802.11a"",""ap_ip"":""10.81.0.1"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""DHQ-JCJXL-2002""}"
42-D8-DA-05-E9-E1,无线,Fri Nov 07 19:19:13 CST 2025,下线,终端在AP 东湖南-基础教学楼-2002 (无线/东湖南/基础教学楼) 下线,10.208.253.142,NCUWLAN,5G,36,-63 dBm,,"【elog】{""sta_mac"":""42d8.da05.e9e1"",""sta_ip"":""10.208.253.142"",""sta_ipv6"":""240c:c901:2:abee:bd09:f64:3cfb:211a"",""ap_mac"":""c0b8.e60f.2849"",""event"":""offline"",""timestamp"":""2025-11-07 19:19:13"",""ssid"":""NCUWLAN"",""rssi"":-63,""radio_id"":3,""channel"":36,""radio_type"":""802.11a"",""ap_ip"":""10.81.0.1"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""DHQ-JCJXL-2002""}"
42-D8-DA-05-E9-E1,无线,Fri Nov 07 19:06:13 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-基础教学楼-2002 (无线/东湖南/基础教学楼) 获取IP地址成功,10.208.253.142,NCUWLAN,5G,36,-63 dBm,,"【elog】{""sta_mac"":""42d8.da05.e9e1"",""sta_ip"":""10.208.253.142"",""sta_ipv6"":""240c:c901:2:abee:c9ee:49bd:57b1:8209"",""ap_mac"":""c0b8.e60f.2849"",""event"":""online"",""timestamp"":""2025-11-07 19:06:13"",""ssid"":""NCUWLAN"",""rssi"":-63,""radio_id"":3,""channel"":36,""radio_type"":""802.11a"",""ap_ip"":""10.81.0.1"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""DHQ-JCJXL-2002""}"
42-D8-DA-05-E9-E1,无线,Fri Nov 07 19:04:06 CST 2025,下线,终端在AP 东湖南-基础教学楼-2002 (无线/东湖南/基础教学楼) 下线,10.208.253.142,NCUWLAN,5G,36,-55 dBm,,"【elog】{""sta_mac"":""42d8.da05.e9e1"",""sta_ip"":""10.208.253.142"",""sta_ipv6"":""240c:c901:2:abee:cb7c:b021:f009:6241"",""ap_mac"":""c0b8.e60f.2849"",""event"":""offline"",""timestamp"":""2025-11-07 19:04:06"",""ssid"":""NCUWLAN"",""rssi"":-55,""radio_id"":3,""channel"":36,""radio_type"":""802.11a"",""ap_ip"":""10.81.0.1"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""DHQ-JCJXL-2002""}"
42-D8-DA-05-E9-E1,无线,Fri Nov 07 18:50:20 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-办公楼-2f-04 (无线/东湖南/办公楼) 获取IP地址成功,10.208.253.142,NCUWLAN,2.4G,6,,,"【syslog】<182>Nov  7 18:50:20.607 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 42d8-da05-e9e1, IP: 10.208.253.142, -NA-, -NA-, -NA-, Username: -NA-, AP name: dhxq-bgl-2f-04, Radio ID: 2, Channel number: 6, SSID: NCUWLAN, BSSID: 70f9-6d60-97b1."
42-D8-DA-05-E9-E1,无线,Fri Nov 07 18:50:20 CST 2025,漫游,终端从AP 东湖南-基础教学楼-2f-05 ( 无线/东湖南/基础教学楼) 漫游到AP 东湖南-办公楼-2f-04 (无线/东湖南/办公楼),,,2.4G,,,,【syslog】<182>Nov  7 18:50:20.603 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 42d8-da05-e9e1 roamed from BSSID 741f-4ac9-aad1 on AP dhxq-jcjxl-2f-05 Radio ID 2 of AC IP 127.0.0.1 to BSSID 70f9-6d60-97b1 on AP dhxq-bgl-2f-04 Radio ID 2 of AC IP 127.0.0.1 successfully.
42-D8-DA-05-E9-E1,无线,Fri Nov 07 18:50:20 CST 2025,上线 (关联成功),终端在AP 东湖南-办公楼-2f-04 (无线/东湖南/办公楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 18:50:20.601 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42d8-da05-e9e1 went online from BSS 70f9-6d60-97b1 vlan 972 with SSID NCUWLAN on AP dhxq-bgl-2f-04 Radio ID 2. State changed to Run.
42-D8-DA-05-E9-E1,无线,Fri Nov 07 18:50:12 CST 2025,漫游,终端从AP 东湖南-继教楼-101-C1 ( 无线/东湖南/继续教育学院) 漫游到AP 东湖南-基础教学楼-2f-05 (无线/东湖南/基础教学楼),,,2.4G,,,,【syslog】<182>Nov  7 18:50:12.374 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 42d8-da05-e9e1 roamed from BSSID 4073-4d56-79c0 on AP DHN-JJL-101-C1 Radio ID 1 of AC IP 127.0.0.1 to BSSID 741f-4ac9-aad1 on AP dhxq-jcjxl-2f-05 Radio ID 2 of AC IP 127.0.0.1 successfully.
42-D8-DA-05-E9-E1,无线,Fri Nov 07 18:50:12 CST 2025,上线 (关联成功),终端在AP 东湖南-基础教学楼-2f-05 (无线/东湖南/基础教学楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 18:50:12.371 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 42d8-da05-e9e1 went online from BSS 741f-4ac9-aad1 vlan 972 with SSID NCUWLAN on AP dhxq-jcjxl-2f-05 Radio ID 2. State changed to Run.
42-E0-25-7E-7A-AE,无线,Fri Nov 07 19:36:21 CST 2025,漫游,终端从AP 前湖北-环材楼-C511-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-环材楼-C609-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-91 dBm,,【syslog】<181>Nov 07 2025 19:36:21.80.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17798006]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0b-93-30;CurrentAPNAME:QHB-HCL-C609-1;CurrentRSSI(dBm):-91;APMAC:dc-a7-82-0b-a5-90;APNAME:QHB-HCL-C511-1;RADIO:0;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:42e0257e7aae;MAC:42-e0-25-7e-7a-ae;TIME:1762515381;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):205;UpPacketNum:202;UpByte:27096;DownPacketNum:636;DownByte:331197;RSSI(dBm):-95;
42-E0-25-7E-7A-AE,无线,Fri Nov 07 19:32:43 CST 2025,上线 (关联成功),终端在AP 前湖北-环材楼-C511-1 (无线/前湖北/环材楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov 07 2025 19:32:43.80.1+08:00 NCU_HW_AC1 %%01WSTA/6/WLAN_LOG_USER(l)[17797815]:[WLAN_STA_INFO_AP_ASSOCIATE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-a5-90;APNAME:QHB-HCL-C511-1;APIP:10.151.128.30;RADIO:0;BAND:2.4G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:42e0257e7aae;MAC:42-e0-25-7e-7a-ae;ASSOCDURATION:107754us;TIME:1762515163;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;
42-E0-25-7E-7A-AE,无线,Fri Nov 07 19:20:54 CST 2025,漫游,终端从AP 前湖北-环材楼-C515-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-环材楼-C511-1 (无线/前湖北/环材楼),,NCUWLAN,2.4G,,-95 dBm,,【syslog】<181>Nov 07 2025 19:20:54.840.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796946]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0b-a5-90;CurrentAPNAME:QHB-HCL-C511-1;CurrentRSSI(dBm):-95;APMAC:dc-a7-82-0c-1d-70;APNAME:QHB-HCL-C515-1;RADIO:1;BAND:2.4G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:42e0257e7aae;MAC:42-e0-25-7e-7a-ae;TIME:1762514454;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):2;UpPacketNum:0;UpByte:0;DownPacketNum:0;DownByte:0;RSSI(dBm):-89;
42-E0-25-7E-7A-AE,无线,Fri Nov 07 19:20:52 CST 2025,漫游,终端从AP 前湖北-环材楼-C511-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-环材楼-C515-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-87 dBm,,【syslog】<181>Nov 07 2025 19:20:52.840.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796938]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0c-1d-70;CurrentAPNAME:QHB-HCL-C515-1;CurrentRSSI(dBm):-87;APMAC:dc-a7-82-0b-a5-90;APNAME:QHB-HCL-C511-1;RADIO:0;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:42e0257e7aae;MAC:42-e0-25-7e-7a-ae;TIME:1762514452;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):68;UpPacketNum:0;UpByte:0;DownPacketNum:3;DownByte:0;RSSI(dBm):-93;
42-E0-25-7E-7A-AE,无线,Fri Nov 07 19:19:44 CST 2025,下线,终端在AP 前湖北-环材楼-C511-1 (无线/前湖北/环材楼) 下线,10.202.222.90,NCUWLAN,2.4G,,-91 dBm,,【syslog】<181>Nov 07 2025 19:19:44.840.6+08:00 NCU_HW_AC1 %%01CM/5/USER_OFFLINERESULT(s)[17796863]:[WLAN_STA_INFO_OFFLINE]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;APMAC:dc-a7-82-0b-a5-90;APNAME:QHB-HCL-C511-1;SSID:NCUWLAN;RADIOID:0;USER:42e0257e7aae;MAC:42-e0-25-7e-7a-ae;IPADDRESS:10.202.222.90;IPV6ADDRESS:240C:C901:2:9C0F:8004:9805:8E7E:60C9/FE80::14EA:E7EF:22AD:F00B;TIME:1762514384;ZONE:UTC+0800;DAYLIGHT:false;SESSIONTIME:1118;ERRCODE:217;RESULT:STA deauthentication;USERGROUP:NULL;AUTHENPLACE:None;EXTENDINFO:The signal strength of the STA is -91 dbm.;CIB ID:70537;INTERFACE:Wlan-Dbss19746;ACCESS TYPE:None;RDSIP:-;Portal TYPE:-;AUTHID=1363510346;AUTHPROTOCOL:-;
42-E0-25-7E-7A-AE,无线,Fri Nov 07 19:19:33 CST 2025,漫游,终端从AP 前湖北-环材楼-C511-1 ( 无线/前湖北/环材楼) 漫游到AP 前湖北-环材楼-C609-1 (无线/前湖北/环材楼),,NCUWLAN,5G,,-91 dBm,,【syslog】<181>Nov 07 2025 19:19:33.70.2+08:00 NCU_HW_AC1 %%01WSTA/5/IWAP_LOG_CLIENT_INFO_ROAM_OR_OFFLINE_INFO(l)[17796849]:[IWAP_CLIENT_INFO_ROAM_INFO]ACMAC:6c-34-91-f3-7a-f9;ACNAME:NCU_HW_AC1;CurrentAPMAC:dc-a7-82-0b-93-30;CurrentAPNAME:QHB-HCL-C609-1;CurrentRSSI(dBm):-91;APMAC:dc-a7-82-0b-a5-90;APNAME:QHB-HCL-C511-1;RADIO:0;BAND:5G;SSID:NCUWLAN;ACCESS TYPE:Open;USER:42e0257e7aae;MAC:42-e0-25-7e-7a-ae;TIME:1762514373;ZONE:UTC+0800;DAYLIGHT:false;ERRCODE:0;RESULT:Success;OnlineTime(s):149;UpPacketNum:1;UpByte:46;DownPacketNum:4;DownByte:106;RSSI(dBm):-94;
